"","GeneName","XprValue","ClusterID"
"253","VIMENTIN","1.7020311174868","5"
"254","VIMENTIN","0.771177923657931","2"
"255","VIMENTIN","1.738040820421","6"
"256","VIMENTIN","1.53112440087487","5"
"257","VIMENTIN","1.57607006878468","2"
"258","VIMENTIN","1.08926794035396","21"
"259","VIMENTIN","1.37489932663341","6"
"260","VIMENTIN","1.09868431280003","6"
"261","VIMENTIN","1.0339187397337","5"
"262","VIMENTIN","1.42911992398918","6"
"263","VIMENTIN","1.41985430211358","6"
"264","VIMENTIN","1.32242704754454","6"
"265","VIMENTIN","1.38000432594466","6"
"266","VIMENTIN","1.64171090958382","7"
"267","VIMENTIN","1.19817718969677","21"
"268","VIMENTIN","1.46607353416002","6"
"269","VIMENTIN","1.31908946659775","5"
"270","VIMENTIN","1.50272758956458","4"
"271","VIMENTIN","1.21047803826493","20"
"272","VIMENTIN","1.74253586017491","6"
"273","VIMENTIN","1.26384604385353","1"
"274","VIMENTIN","1.5669174432098","5"
"275","VIMENTIN","0.798365330467558","2"
"276","VIMENTIN","1.45216998612276","3"
"277","VIMENTIN","1.79189909735453","6"
"278","VIMENTIN","1.62070191256557","3"
"279","VIMENTIN","0.898303584760167","3"
"280","VIMENTIN","1.60904914092766","6"
"281","VIMENTIN","1.71873516388213","7"
"282","VIMENTIN","1.68763073602652","8"
"283","VIMENTIN","1.27485160317796","7"
"284","VIMENTIN","0.927088086910468","9"
"285","VIMENTIN","1.37278180655063","6"
"286","VIMENTIN","0.978025168189077","1"
"287","VIMENTIN","1.60666015673317","3"
"288","VIMENTIN","1.09946381730319","6"
"289","VIMENTIN","1.7955985919338","6"
"290","VIMENTIN","1.60863098287205","2"
"291","VIMENTIN","1.39148163596544","2"
"292","VIMENTIN","1.74396267816011","6"
"293","VIMENTIN","1.32306940976307","2"
"294","VIMENTIN","1.20862430333853","6"
"295","VIMENTIN","1.38786862396315","1"
"296","VIMENTIN","1.17343363310513","6"
"297","VIMENTIN","1.52902844634262","4"
"298","VIMENTIN","1.15828472372078","2"
"299","VIMENTIN","1.53535107937334","7"
"300","VIMENTIN","1.23557750307856","1"
"301","VIMENTIN","1.91204637908108","6"
"302","VIMENTIN","1.52170126901112","4"
"303","VIMENTIN","1.00275334116638","19"
"304","VIMENTIN","1.17397999718627","2"
"305","VIMENTIN","0.841755063737867","2"
"306","VIMENTIN","1.57392211379915","2"
"307","VIMENTIN","1.69591764301173","8"
"308","VIMENTIN","1.32754263472304","6"
"309","VIMENTIN","1.66003401820342","6"
"310","VIMENTIN","1.47437254062031","6"
"311","VIMENTIN","1.719864662023","5"
"312","VIMENTIN","0.799507447087552","21"
"313","VIMENTIN","1.99826257605205","6"
"314","VIMENTIN","1.78541016672712","5"
"315","VIMENTIN","1.70485692345304","6"
"316","VIMENTIN","1.10122768532311","7"
"317","VIMENTIN","1.05026755053323","2"
"318","VIMENTIN","1.08888948700357","13"
"319","VIMENTIN","1.17803383882458","8"
"320","VIMENTIN","1.19966151649008","7"
"321","VIMENTIN","1.15569837000797","6"
"322","VIMENTIN","1.38999427767124","2"
"323","VIMENTIN","1.43805163011594","5"
"324","VIMENTIN","1.92203335249186","6"
"325","VIMENTIN","1.20137926868939","14"
"326","VIMENTIN","1.59865436042539","6"
"327","VIMENTIN","1.49767672980562","7"
"328","VIMENTIN","1.59644932497286","4"
"329","VIMENTIN","1.41618974894594","8"
"330","VIMENTIN","1.2600184408901","13"
"331","VIMENTIN","1.25981010370092","13"
"332","VIMENTIN","1.11684027644333","6"
"333","VIMENTIN","1.23689037200034","3"
"334","VIMENTIN","1.17189703298217","1"
"335","VIMENTIN","1.08642089817014","6"
"336","VIMENTIN","1.35662715235901","6"
"337","VIMENTIN","1.15419918454642","2"
"338","VIMENTIN","1.69518407580892","2"
"339","VIMENTIN","1.27079712423724","5"
"340","VIMENTIN","1.10207101015422","13"
"341","VIMENTIN","1.15099674150458","10"
"342","VIMENTIN","1.36751812202906","6"
