"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000113712 - CSNK1A1",2736.5059646861,0.0608128183589207,0.0930501435512858,0.653548893510336,0.513402479380472,0.765489410469165," CSNK1A1"
"ENSG00000120053 - GOT1",1977.00232904834,0.0607596636826368,0.140620830505275,0.432081530626129,0.665682157716369,0.849650493226713," GOT1"
"ENSG00000091732 - ZC3HC1",100.017163719326,0.0607561571636471,0.196232433113822,0.309613228555376,0.756855095374807,0.896547304728546," ZC3HC1"
"ENSG00000009335 - UBE3C",1096.31303256065,0.060690962390372,0.10001160251138,0.606839215314703,0.543957620452143,0.785829958251688," UBE3C"
"ENSG00000197780 - TAF13",477.931732502899,0.0606756542386355,0.162925862021213,0.372412663563108,0.709585626767756,0.871575397642777," TAF13"
"ENSG00000227345 - PARG",288.863491736605,0.0606516802606061,0.115534487668173,0.524966020837035,0.599606812324841,0.814360648586212," PARG"
"ENSG00000185298 - CCDC137",384.343300099833,0.0605953548605355,0.103583239943083,0.584991885693394,0.558553172825901,0.792420410615197," CCDC137"
"ENSG00000175213 - ZNF408",188.751425165765,0.0605929146476618,0.0939796257348533,0.644745221891114,0.519092305515779,0.768600845275498," ZNF408"
"ENSG00000170364 - SETMAR",113.666832922302,0.0605403797535927,0.203932733265982,0.296864455176168,0.766569994134794,0.901235059691937," SETMAR"
"ENSG00000032219 - ARID4A",225.631038054321,0.0605263765947519,0.141939791963296,0.426422892111913,0.669799723446805,0.850732617309593," ARID4A"
"ENSG00000151176 - PLBD2",412.564320730636,0.0604726121305156,0.1301550899108,0.464619648543593,0.642203858962103,0.837499575198979," PLBD2"
"ENSG00000103150 - MLYCD",304.100243083476,0.0604430511215972,0.0989178660038489,0.611042813228961,0.541171237255656,0.784112120350933," MLYCD"
"ENSG00000136279 - DBNL",2129.30833937445,0.0604017397661875,0.0911627773602546,0.662570201514304,0.507605860036696,0.762564190343443," DBNL"
"ENSG00000169347 - GP2",50.4280921871503,0.0603391098663549,0.444883761817563,0.135628932869657,0.892114631672319,0.957317187595102," GP2"
"ENSG00000112297 - CRYBG1",1805.24255288577,0.0603118971886802,0.135263676673637,0.445883911127156,0.65568110457058,0.845213923860513," CRYBG1"
"ENSG00000130856 - ZNF236",70.3929346514253,0.060199909291593,0.153642969554836,0.391816882126242,0.695193520305192,0.864702700478323," ZNF236"
"ENSG00000115827 - DCAF17",102.742772543291,0.060198667208827,0.133475278158602,0.451009865192382,0.651982438867818,0.843198594740353," DCAF17"
"ENSG00000039123 - MTREX",488.642361586084,0.060186134826628,0.149273141635082,0.403194668293114,0.686805021668793,0.860373662624312," MTREX"
"ENSG00000178209 - PLEC",8839.64908279404,0.0600853438978705,0.18546202832127,0.323976527388056,0.745955805067885,0.890981339041786," PLEC"
"ENSG00000170759 - KIF5B",2252.48809258608,0.0600636702464115,0.141371195591803,0.42486498041539,0.670935104645805,0.851415542061056," KIF5B"
"ENSG00000184185 - KCNJ12",19.053769171727,0.0598837831500078,0.369355754999984,0.162130364396273,0.871203195193541,0.94870062433975," KCNJ12"
"ENSG00000178966 - RMI1",147.33455100837,0.0597802026884641,0.187632928176319,0.318601874785478,0.75002843160636,0.892844976557945," RMI1"
"ENSG00000183578 - TNFAIP8L3",67.4336301628184,0.0597419127056664,0.385548039684356,0.154953226463235,0.87685819169879,0.950750242260987," TNFAIP8L3"
"ENSG00000127399 - LRRC61",175.96508191974,0.0597283561564661,0.122125993638427,0.489071608565996,0.624791000938847,0.826629203222606," LRRC61"
"ENSG00000137494 - ANKRD42",89.270582641903,0.0597077107823138,0.142760283252826,0.418237547739887,0.67577344572194,0.85401125413966," ANKRD42"
"ENSG00000198429 - ZNF69",68.791216307125,0.0596635703662051,0.182443090541447,0.327025650514569,0.743648484621439,0.889398883725757," ZNF69"
"ENSG00000100731 - PCNX1",238.906455930264,0.0596428194411452,0.17805546454305,0.334967643897977,0.737649494052761,0.88585059184773," PCNX1"
"ENSG00000266967 - AARSD1",200.386852848843,0.0596340172141792,0.251858121845333,0.236776232496487,0.812830391027588,0.922850512976317," AARSD1"
"ENSG00000101079 - NDRG3",624.529294371107,0.0595608189281288,0.134561818340655,0.442627928654661,0.658034880216301,0.845702536332342," NDRG3"
"ENSG00000079974 - RABL2B",177.899219373221,0.0595412365940289,0.114475599746329,0.520121639248613,0.60297879704058,0.815408778314845," RABL2B"
"ENSG00000125166 - GOT2",2253.87771051327,0.0595382877907028,0.139618401001089,0.42643582338576,0.669790302492823,0.850732617309593," GOT2"
"ENSG00000135823 - STX6",404.951492176059,0.0593621486216778,0.0890342570135449,0.666733801267607,0.504942184024967,0.761368436747828," STX6"
"ENSG00000168237 - GLYCTK",522.702044366838,0.0593094418337436,0.185803731804515,0.319204793454544,0.749571222304974,0.892674409391806," GLYCTK"
"ENSG00000102225 - CDK16",1712.23778108801,0.0592812331064323,0.115135714289048,0.514881359554577,0.606635927389769,0.81760323016844," CDK16"
"ENSG00000117481 - NSUN4",167.799597571759,0.0592582012283746,0.158242501865041,0.374477150765183,0.708049353062355,0.870556974116627," NSUN4"
"ENSG00000143341 - HMCN1",15.3848888836984,0.0592275621466692,0.488862595885155,0.121153801999168,0.903569215152533,0.962603329901161," HMCN1"
