"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000129515 - SNX6",1613.98699835314,0.0438819751694515,0.102029083135491,0.430092810999565,0.667128129292566,0.999382013250565," SNX6"
"ENSG00000162909 - CAPN2",12149.6989458427,0.0438510162448556,0.180908026233145,0.24239397863057,0.808474899643183,0.999382013250565," CAPN2"
"ENSG00000101439 - CST3",11178.5760702629,0.0438382470268124,0.140677894109,0.311621433519935,0.755328243216786,0.999382013250565," CST3"
"ENSG00000124164 - VAPB",1268.99469308021,0.0438355555024581,0.0811429706361283,0.540226160797478,0.589041073327935,0.999382013250565," VAPB"
"ENSG00000091073 - DTX2",470.939846475227,0.0438332044711748,0.154705572242344,0.28333306833002,0.776921530533617,0.999382013250565," DTX2"
"ENSG00000197323 - TRIM33",424.117191456746,0.0438296763946364,0.0968454366503935,0.452573481111547,0.65085589801635,0.999382013250565," TRIM33"
"ENSG00000144597 - EAF1",451.600197254216,0.0436893206924951,0.123289078462908,0.354364889714373,0.723065443515648,0.999382013250565," EAF1"
"ENSG00000165672 - PRDX3",1248.36145418022,0.0436745125273653,0.129087153591182,0.338333531357287,0.735111857693939,0.999382013250565," PRDX3"
"ENSG00000134851 - TMEM165",408.977125834694,0.0436344898870554,0.149561583479198,0.291749317384865,0.770478298906066,0.999382013250565," TMEM165"
"ENSG00000185608 - MRPL40",288.895510015971,0.0435668511618776,0.147423209362256,0.295522335664413,0.767594892451735,0.999382013250565," MRPL40"
"ENSG00000135953 - MFSD9",672.060691809531,0.0434665059862246,0.144975996354132,0.299818639494288,0.764315496758914,0.999382013250565," MFSD9"
"ENSG00000044459 - CNTLN",17.3870508189989,0.0434643268706789,0.349036555639607,0.12452657513489,0.900898360223028,0.999382013250565," CNTLN"
"ENSG00000177096 - PHETA2",218.113849453143,0.0434592007023171,0.190740924835702,0.227844133291015,0.819767415502891,0.999382013250565," PHETA2"
"ENSG00000092108 - SCFD1",750.160953038563,0.0434416149305014,0.107510185913628,0.404069759170557,0.686161422013476,0.999382013250565," SCFD1"
"ENSG00000156795 - NTAQ1",65.167313907316,0.0434052875940678,0.159654599109611,0.271869948226595,0.785722019022361,0.999382013250565," NTAQ1"
"ENSG00000165629 - ATP5F1C",5644.97600378216,0.0433970852672641,0.117309172842398,0.369937697246974,0.711428912505797,0.999382013250565," ATP5F1C"
"ENSG00000089177 - KIF16B",1262.44750558696,0.0433876004472895,0.192975062923288,0.224835270371369,0.8221074266638,0.999382013250565," KIF16B"
"ENSG00000167874 - TMEM88",13.0859248328642,0.0433806222352245,0.318250975541002,0.136309471358197,0.891576636710133,0.999382013250565," TMEM88"
"ENSG00000123353 - ORMDL2",1015.44204350811,0.0433480153777375,0.118978444331426,0.364335032461742,0.715607842784513,0.999382013250565," ORMDL2"
"ENSG00000140104 - CLBA1",28.7096289812155,0.0432899780502518,0.245831173587032,0.17609637304573,0.86021823029144,0.999382013250565," CLBA1"
"ENSG00000198862 - LTN1",260.34551098566,0.0432697492734181,0.150321283059672,0.287848456271103,0.77346274359695,0.999382013250565," LTN1"
"ENSG00000115421 - PAPOLG",138.162505803136,0.0432693111052143,0.130219950555146,0.332278663298145,0.739678849721128,0.999382013250565," PAPOLG"
"ENSG00000188428 - BLOC1S5",181.348265318674,0.0432199965781579,0.120446237819253,0.358832267081813,0.719720572387166,0.999382013250565," BLOC1S5"
"ENSG00000175183 - CSRP2",38.6542438571747,0.0431067491926955,0.504856872375971,0.085384099041428,0.93195603412163,0.999382013250565," CSRP2"
"ENSG00000118513 - MYB",523.415034390795,0.0430767465328377,0.259840442842914,0.16578153139494,0.868328880804141,0.999382013250565," MYB"
"ENSG00000181274 - FRAT2",709.147246059058,0.0430513564110898,0.113311262476022,0.379938899897085,0.703990770758631,0.999382013250565," FRAT2"
"ENSG00000125798 - FOXA2",159.223544391091,0.0429534737517082,0.280668550100884,0.153039853365362,0.878366847015865,0.999382013250565," FOXA2"
"ENSG00000188186 - LAMTOR4",2396.07608641375,0.0429295030953918,0.150452505813475,0.285335912906722,0.77538680140678,0.999382013250565," LAMTOR4"
"ENSG00000175806 - MSRA",50.6504891865991,0.0429291503031368,0.907928190897957,0.0472825392288779,0.96228804419381,0.999382013250565," MSRA"
"ENSG00000171865 - RNASEH1",250.212722877014,0.042879060278562,0.147940863894746,0.289839190807138,0.771939264189077,0.999382013250565," RNASEH1"
"ENSG00000179958 - DCTPP1",1365.6357887247,0.0428539700227824,0.138758668756062,0.308838146163826,0.75744465018745,0.999382013250565," DCTPP1"
"ENSG00000164904 - ALDH7A1",625.479545819053,0.0428413607767441,0.172868077500235,0.247826905905666,0.804268336290182,0.999382013250565," ALDH7A1"
"ENSG00000142065 - ZFP14",62.8073188691503,0.0427875230523741,0.17727339246173,0.241364608970358,0.809272539926404,0.999382013250565," ZFP14"
"ENSG00000070495 - JMJD6",286.146419404844,0.0427808509409031,0.188672299905839,0.226746856651738,0.820620589564861,0.999382013250565," JMJD6"
"ENSG00000176641 - RNF152",1473.23995640524,0.0427725905707995,0.250282614952961,0.170897169900667,0.864304622019499,0.999382013250565," RNF152"
"ENSG00000204822 - MRPL53",428.672983500719,0.0426700059971808,0.154142722289613,0.276821411762857,0.781917239203374,0.999382013250565," MRPL53"
"ENSG00000164091 - WDR82",1546.01721334409,0.0426329130697552,0.0902370621526681,0.472454577450965,0.636602356043741,0.999382013250565," WDR82"
"ENSG00000178988 - MRFAP1L1",475.887149154422,0.0426296859249708,0.0889958572015916,0.479007532096768,0.631933270283947,0.999382013250565," MRFAP1L1"
"ENSG00000100554 - ATP6V1D",2262.32061519653,0.0426172738889863,0.140179863650823,0.304018514350553,0.761113785950519,0.999382013250565," ATP6V1D"
"ENSG00000155508 - CNOT8",753.505946158904,0.0425497500789197,0.0761671134760715,0.558636767721112,0.576409641683644,0.999382013250565," CNOT8"
"ENSG00000132698 - RAB25",2697.93182986371,0.0425407834756822,0.12763730009734,0.333294291270964,0.738912148194292,0.999382013250565," RAB25"
"ENSG00000248771 - SMIM31",659.515176502206,0.042501854994618,0.210664136681626,0.201751734605167,0.840110815744676,0.999382013250565," SMIM31"
"ENSG00000143970 - ASXL2",397.284306467737,0.0424999379071249,0.146323502543779,0.29045189028611,0.771470551027748,0.999382013250565," ASXL2"
"ENSG00000155329 - ZCCHC10",346.25313380586,0.0424933113103928,0.172521399209643,0.246307481304138,0.805444219072394,0.999382013250565," ZCCHC10"
"ENSG00000205581 - HMGN1",2586.70032496891,0.0424235524868363,0.0956608367862593,0.443478793538319,0.657419454761482,0.999382013250565," HMGN1"
"ENSG00000150768 - DLAT",993.811746798604,0.0424223839627426,0.194199695300691,0.218447222056953,0.827080675934081,0.999382013250565," DLAT"
"ENSG00000239264 - TXNDC5",1281.97092062881,0.0424140336228756,0.324084489522365,0.130873383312436,0.89587547059458,0.999382013250565," TXNDC5"
"ENSG00000124155 - PIGT",2171.44160477876,0.0424006977256074,0.0893301996888628,0.474651325904219,0.63503551646457,0.999382013250565," PIGT"
"ENSG00000143252 - SDHC",1733.76624515465,0.0423765904828159,0.11144879755027,0.380233716417638,0.703771933346869,0.999382013250565," SDHC"
"ENSG00000198951 - NAGA",1076.47416094826,0.0423661903506189,0.127031757787988,0.333508652390111,0.738750359287598,0.999382013250565," NAGA"
"ENSG00000116586 - LAMTOR2",880.038004639132,0.0423276976009336,0.120238696143774,0.35203057716395,0.724815331130874,0.999382013250565," LAMTOR2"
"ENSG00000141027 - NCOR1",3494.43521422686,0.0423148753673408,0.102138269201822,0.414290115722715,0.678661651776596,0.999382013250565," NCOR1"
"ENSG00000048405 - ZNF800",244.718608166217,0.04231307471441,0.15833210178838,0.267242550540786,0.789282416499016,0.999382013250565," ZNF800"
"ENSG00000130803 - ZNF317",397.171452869244,0.0423019385264885,0.0921519766303167,0.45904537345075,0.646201583266838,0.999382013250565," ZNF317"
"ENSG00000131966 - ACTR10",785.589721399332,0.0422964724479195,0.119330429026796,0.354448339730865,0.723002913013593,0.999382013250565," ACTR10"
"ENSG00000133247 - KMT5C",90.8553469602837,0.0422794332616465,0.165684468471105,0.255180426094193,0.798583748447078,0.999382013250565," KMT5C"
"ENSG00000015153 - YAF2",106.851062488332,0.0422697006088604,0.17519255788879,0.241275663294399,0.8093414716667,0.999382013250565," YAF2"
"ENSG00000198836 - OPA1",1155.66588737608,0.0422654115849998,0.1284314162279,0.32908935232794,0.742088152036836,0.999382013250565," OPA1"
"ENSG00000121390 - PSPC1",377.985357860254,0.0422522245044873,0.130370674178105,0.324093012257991,0.745867617078974,0.999382013250565," PSPC1"
"ENSG00000095203 - EPB41L4B",5442.67281528645,0.0422340787347092,0.166646590261504,0.253435000790805,0.799932083550847,0.999382013250565," EPB41L4B"
"ENSG00000103342 - GSPT1",1698.44024716708,0.0422272058562813,0.141707433231441,0.297988643879496,0.765711830991546,0.999382013250565," GSPT1"
