"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbols"
"ENSG00000145476 - CYP4V2",286.874206581341,-0.039338378595175,0.189694139097163,-0.20737793366945,0.835714714399178,0.993731872144779," CYP4V2"
"ENSG00000115392 - FANCL",44.0944396068526,-0.0393392775717857,0.18201195158163,-0.216135683563299,0.828881985550287,0.993731872144779," FANCL"
"ENSG00000105996 - HOXA2",10.1459297241965,-0.039367039057554,0.352338159878201,-0.111730841391584,0.91103682453998,0.998207525232435," HOXA2"
"ENSG00000102174 - PHEX",13.6743912789024,-0.039378425358807,0.48271696967627,-0.0815766335814044,0.934983383051605,0.999908244820626," PHEX"
"ENSG00000155827 - RNF20",237.030040959565,-0.039390616727369,0.126496708885183,-0.311396376036334,0.755499308558503,0.982866170522059," RNF20"
"ENSG00000127328 - RAB3IP",195.027499006189,-0.0393941568276335,0.123354431321295,-0.319357451578091,0.74945547153286,0.98217956896644," RAB3IP"
"ENSG00000171302 - CANT1",2705.12298408781,-0.0393991789803552,0.145105276894142,-0.271521338325262,0.785990090302871,0.990071212789728," CANT1"
"ENSG00000147471 - PLPBP",1173.51854040126,-0.0394249344674531,0.103773787302678,-0.379912263898224,0.704010543426332,0.976005713741619," PLPBP"
"ENSG00000143633 - C1orf131",102.732010988134,-0.0394527085599633,0.127917695851463,-0.308422601715524,0.757760785988369,0.982866170522059," C1orf131"
"ENSG00000170791 - CHCHD7",178.176320412608,-0.0395002468264642,0.0890775851983392,-0.443436435086485,0.657450086886385,0.968518127575465," CHCHD7"
"ENSG00000275111 - ZNF2",19.1620537072588,-0.0395821823289438,0.257528135380475,-0.153700419064755,0.877845954342947,0.997029286663785," ZNF2"
"ENSG00000135111 - TBX3",54.522890699903,-0.0397524794304601,0.241620976807556,-0.164524123508207,0.869318557681404,0.996353861637251," TBX3"
