,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbols
ENSG00000168542 - COL3A1,259.8217981,-0.064804561,0.483978299,-0.133899724,0.893481868,0.992899879, COL3A1
ENSG00000170876 - TMEM43,230.8448016,-0.064826487,0.09304714,-0.696705847,0.485986899,0.96565855, TMEM43
ENSG00000083857 - FAT1,2054.635751,-0.064892184,0.161929114,-0.400744391,0.688608324,0.982254997, FAT1
ENSG00000105852 - PON3,19.56349023,-0.064937687,0.298324879,-0.217674392,0.827682818,0.987935214, PON3
ENSG00000003756 - RBM5,393.9071889,-0.064994978,0.17415713,-0.373197342,0.709001574,0.982254997, RBM5
ENSG00000196922 - ZNF252P,180.7872107,-0.065032936,0.124367386,-0.522909887,0.601036964,0.975440876, ZNF252P
ENSG00000148572 - NRBF2,273.0952465,-0.065053913,0.127126154,-0.511727214,0.608841937,0.976123824, NRBF2
ENSG00000116001 - TIA1,106.5514662,-0.065095545,0.181999756,-0.357668307,0.720591553,0.982283182, TIA1
ENSG00000215784 - FAM72D,3.589773342,-0.065107666,0.782412667,-0.083213973,0.933681403,0.997426104, FAM72D
ENSG00000107872 - FBXL15,242.1722323,-0.065140741,0.130005441,-0.501061649,0.616327737,0.976123824, FBXL15
ENSG00000115648 - MLPH,205.5997089,-0.065156603,0.271121172,-0.240322815,0.810080009,0.986090965, MLPH
ENSG00000124570 - SERPINB6,2289.30411,-0.065185304,0.153268775,-0.425300612,0.670617547,0.982100556, SERPINB6
ENSG00000060339 - CCAR1,615.3194252,-0.065193998,0.272692791,-0.239074887,0.811047515,0.986090965, CCAR1
ENSG00000101972 - STAG2,597.152711,-0.065205619,0.09434935,-0.691108301,0.489497484,0.96565855, STAG2
ENSG00000179526 - SHARPIN,510.7534994,-0.065214357,0.108215975,-0.602631516,0.546753849,0.967857994, SHARPIN
ENSG00000164144 - ARFIP1,626.5759603,-0.065242812,0.130233306,-0.500968716,0.61639314,0.976123824, ARFIP1
ENSG00000082213 - C5orf22,182.9567716,-0.06526586,0.106275679,-0.614118494,0.539137028,0.965911681, C5orf22
ENSG00000177200 - CHD9,262.9134871,-0.065273258,0.163929692,-0.398178373,0.690498707,0.982254997, CHD9
ENSG00000130921 - MTRFR,76.91270859,-0.065274215,0.203717317,-0.320415644,0.748653268,0.982283182, MTRFR
ENSG00000133104 - SPART,28.05162452,-0.065345165,0.487597539,-0.134014551,0.893391068,0.992899879, SPART
ENSG00000135655 - USP15,389.118796,-0.065376896,0.101536773,-0.643874078,0.519657092,0.96565855, USP15
ENSG00000185127 - C6orf120,197.5486156,-0.065388377,0.140125967,-0.466639969,0.640757486,0.977216718, C6orf120
ENSG00000132155 - RAF1,926.304438,-0.065401155,0.073526733,-0.889488118,0.373740806,0.96565855, RAF1
ENSG00000163814 - CDCP1,1551.163965,-0.065458244,0.147798418,-0.442888663,0.657846268,0.979466381, CDCP1
ENSG00000169379 - ARL13B,8.891498933,-0.065470056,0.37979194,-0.172384005,0.863135646,0.988758586, ARL13B
ENSG00000243156 - MICAL3,746.4697703,-0.065539004,0.150121924,-0.43657184,0.662421889,0.981144112, MICAL3
ENSG00000185800 - DMWD,180.0119613,-0.065549929,0.118694441,-0.552257786,0.580771748,0.971845964, DMWD
ENSG00000116095 - PLEKHA3,110.3503618,-0.065639562,0.142276408,-0.461352397,0.644545798,0.977461549, PLEKHA3
ENSG00000159592 - GPBP1L1,1860.595754,-0.065646814,0.110905193,-0.591918308,0.553905294,0.968729064, GPBP1L1
ENSG00000105388 - CEACAM5,89850.91182,-0.06566779,0.199538645,-0.329098104,0.742081537,0.982283182, CEACAM5
ENSG00000196670 - ZFP62,114.6358149,-0.065684861,0.108059298,-0.607859405,0.543280725,0.966921111, ZFP62
ENSG00000064999 - ANKS1A,364.8963632,-0.065688834,0.144278099,-0.455293172,0.648898338,0.979110825, ANKS1A
ENSG00000177556 - ATOX1,237.1691064,-0.065710571,0.114468814,-0.574047799,0.565935456,0.971579689, ATOX1
ENSG00000130734 - ATG4D,924.5981832,-0.065772544,0.143630687,-0.457928218,0.647004013,0.978565742, ATG4D
ENSG00000129055 - ANAPC13,215.5321588,-0.065891023,0.136246973,-0.48361458,0.628659425,0.977216718, ANAPC13
ENSG00000163660 - CCNL1,173.8330492,-0.065955681,0.234142353,-0.281690517,0.778180826,0.983967674, CCNL1
ENSG00000030066 - NUP160,159.4421391,-0.06600069,0.148416958,-0.444697769,0.656538182,0.979466381, NUP160
ENSG00000168813 - ZNF507,90.07994928,-0.066011741,0.151925536,-0.434500627,0.66392494,0.981201134, ZNF507
ENSG00000115339 - GALNT3,588.6871054,-0.066088522,0.237968303,-0.277719852,0.781227421,0.983967674, GALNT3
ENSG00000244165 - P2RY11,40.57991227,-0.066124924,0.25330446,-0.261049191,0.794054573,0.985210858, P2RY11
ENSG00000162642 - C1orf52,91.00714526,-0.066136968,0.163861425,-0.403615238,0.686495678,0.982254997, C1orf52
ENSG00000189241 - TSPYL1,634.808806,-0.066154201,0.092482388,-0.715316749,0.474413341,0.96565855, TSPYL1
ENSG00000075303 - SLC25A40,112.0474888,-0.066166199,0.155144062,-0.426482315,0.669756432,0.982049496, SLC25A40
ENSG00000107679 - PLEKHA1,387.810311,-0.066198166,0.140440289,-0.471361645,0.637382501,0.977216718, PLEKHA1
ENSG00000170581 - STAT2,233.5570496,-0.066198667,0.12184801,-0.543288868,0.586930928,0.972595945, STAT2
ENSG00000134326 - CMPK2,180.51447,-0.066199819,0.274027834,-0.241580637,0.809105127,0.986090965, CMPK2
ENSG00000164323 - CFAP97,48.87362837,-0.066201248,0.309810751,-0.213682862,0.830794377,0.98866623, CFAP97
ENSG00000102886 - GDPD3,1591.25566,-0.066206535,0.202758592,-0.326528876,0.744024246,0.982283182, GDPD3
ENSG00000110077 - MS4A6A,68.66244835,-0.066277723,0.541442008,-0.122409644,0.902574601,0.993962224, MS4A6A
ENSG00000175104 - TRAF6,162.1005287,-0.066296548,0.17055963,-0.388700114,0.697497998,0.982254997, TRAF6
ENSG00000164168 - TMEM184C,316.915583,-0.066304646,0.137980774,-0.480535396,0.63084674,0.977216718, TMEM184C
ENSG00000134313 - KIDINS220,368.2972363,-0.066326462,0.119165644,-0.556590471,0.577807266,0.971845964, KIDINS220
ENSG00000197372 - ZNF675,66.82084704,-0.066373049,0.195082996,-0.3402298,0.733683479,0.982283182, ZNF675
ENSG00000166135 - HIF1AN,379.8742095,-0.066380311,0.076197224,-0.871164437,0.383664375,0.96565855, HIF1AN
ENSG00000187546 - AGMO,35.75689462,-0.066468321,0.301632205,-0.22036215,0.825589121,0.987567619, AGMO
ENSG00000040633 - PHF23,617.8889811,-0.066492171,0.185430002,-0.358583673,0.719906563,0.982283182, PHF23
ENSG00000140025 - EFCAB11,33.6569973,-0.066582823,0.209357593,-0.318033951,0.750459184,0.982283182, EFCAB11
ENSG00000099219 - ERMP1,583.7906678,-0.066601511,0.149644208,-0.445065748,0.656272241,0.979466381, ERMP1
ENSG00000138802 - SEC24B,332.089257,-0.066603109,0.115844745,-0.574934232,0.565335777,0.971579689, SEC24B
ENSG00000100664 - EIF5,1751.731339,-0.066751105,0.107768268,-0.619394806,0.535656302,0.965911681, EIF5
ENSG00000101400 - SNTA1,71.43204839,-0.066772335,0.216341156,-0.308643699,0.757592576,0.982838915, SNTA1
ENSG00000124733 - MEA1,485.6029384,-0.066952904,0.110818559,-0.604166889,0.545732692,0.967590079, MEA1
ENSG00000104267 - CA2,39815.27233,-0.066967195,0.215773786,-0.310358343,0.756288469,0.982525273, CA2
ENSG00000121310 - ECHDC2,463.592138,-0.066977693,0.165603199,-0.404446855,0.685884151,0.982254997, ECHDC2
ENSG00000165959 - CLMN,967.7620495,-0.067047677,0.17115371,-0.391739551,0.695250664,0.982254997, CLMN
ENSG00000145725 - PPIP5K2,269.6534642,-0.067102605,0.141038587,-0.475774795,0.634234828,0.977216718, PPIP5K2
ENSG00000229320 - KRT8P12,9.845980901,-0.067201242,0.304111246,-0.220975853,0.825111235,0.987567619, KRT8P12
ENSG00000006062 - MAP3K14,160.7499056,-0.067271997,0.265156647,-0.253706623,0.799722217,0.98574621, MAP3K14
ENSG00000131378 - RFTN1,153.5605109,-0.067320437,0.737240888,-0.09131403,0.92724307,0.995498565, RFTN1
ENSG00000087077 - TRIP6,114.6071456,-0.067427797,0.284691808,-0.23684488,0.812777133,0.986090965, TRIP6
ENSG00000092439 - TRPM7,243.607092,-0.067459986,0.171336487,-0.393728082,0.693781806,0.982254997, TRPM7
ENSG00000158480 - SPATA2,341.4366639,-0.067464093,0.114126499,-0.591134342,0.554430411,0.968856075, SPATA2
ENSG00000138942 - RNF185,733.1101163,-0.067553082,0.107396166,-0.629008317,0.529343611,0.965911681, RNF185
ENSG00000270882 - H4C14,29.97069792,-0.067585949,0.650256812,-0.103937318,0.917219092,0.99443065, H4C14
ENSG00000111877 - MCM9,65.84648472,-0.067590969,0.170008399,-0.397574293,0.690944013,0.982254997, MCM9
ENSG00000072134 - EPN2,140.7170799,-0.067626141,0.161614099,-0.418442087,0.675623921,0.982254997, EPN2
ENSG00000164176 - EDIL3,102.8963971,-0.067659704,0.371346955,-0.182200778,0.855425162,0.988758586, EDIL3
ENSG00000132470 - ITGB4,2112.690595,-0.067678044,0.136565944,-0.495570432,0.620197519,0.976372839, ITGB4
ENSG00000102837 - OLFM4,2873.402149,-0.067714921,0.602290813,-0.112428946,0.910483305,0.993972069, OLFM4
ENSG00000173269 - MMRN2,53.38558641,-0.067729911,0.536765037,-0.126181674,0.899588117,0.993962224, MMRN2
ENSG00000068308 - OTUD5,518.6786911,-0.067815062,0.097458612,-0.695834469,0.4865325,0.96565855, OTUD5
ENSG00000196214 - ZNF766,83.34154478,-0.067855406,0.190116245,-0.356915349,0.721155178,0.982283182, ZNF766
ENSG00000141965 - FEM1A,275.12233,-0.067857657,0.096083244,-0.706238193,0.480040023,0.96565855, FEM1A
ENSG00000178988 - MRFAP1L1,242.9429128,-0.067874403,0.113330606,-0.59890621,0.54923543,0.96842051, MRFAP1L1
ENSG00000100568 - VTI1B,1297.042995,-0.067931878,0.087571476,-0.775730643,0.437908043,0.96565855, VTI1B
ENSG00000108262 - GIT1,496.911351,-0.067941676,0.117847235,-0.576523289,0.564261533,0.971274555, GIT1
ENSG00000127337 - YEATS4,44.01310324,-0.067950772,0.236053701,-0.287861497,0.773452761,0.983967674, YEATS4
ENSG00000174775 - HRAS,283.7013286,-0.068008884,0.171986094,-0.395432458,0.692523758,0.982254997, HRAS
ENSG00000138002 - IFT172,262.8359221,-0.068015805,0.14050014,-0.484097776,0.628316479,0.977216718, IFT172
ENSG00000109670 - FBXW7,127.1055936,-0.068022489,0.230103503,-0.295616922,0.767522649,0.983967674, FBXW7
ENSG00000205476 - CCDC85C,1044.948953,-0.068024178,0.114273413,-0.595275632,0.551659242,0.96842051, CCDC85C
ENSG00000196544 - BORCS6,231.9628048,-0.068075117,0.12207221,-0.557662691,0.577074739,0.971845964, BORCS6
ENSG00000156931 - VPS8,214.1222546,-0.068087043,0.109896429,-0.619556466,0.535549836,0.965911681, VPS8
ENSG00000105967 - TFEC,9.75523138,-0.068127636,0.733031987,-0.092939513,0.925951615,0.995498565, TFEC
ENSG00000125304 - TM9SF2,2793.649317,-0.068172637,0.144464933,-0.471897476,0.63699997,0.977216718, TM9SF2
ENSG00000183092 - BEGAIN,7.398429363,-0.068259493,0.575062549,-0.118699249,0.905513631,0.993962224, BEGAIN
ENSG00000180008 - SOCS4,121.7613514,-0.068260266,0.194847146,-0.350327256,0.726093113,0.982283182, SOCS4
ENSG00000106723 - SPIN1,504.1873561,-0.068265226,0.090028377,-0.758263428,0.448293297,0.96565855, SPIN1
ENSG00000165502 - RPL36AL,2384.679943,-0.068289558,0.11433831,-0.597258764,0.550334631,0.96842051, RPL36AL
ENSG00000165678 - GHITM,6354.847411,-0.068299285,0.150165399,-0.454827044,0.649233672,0.979143516, GHITM
ENSG00000100528 - CNIH1,647.9605756,-0.068357494,0.113839756,-0.600471193,0.548192253,0.96842051, CNIH1
ENSG00000156795 - NTAQ1,37.5850192,-0.068378291,0.175626506,-0.389339242,0.697025211,0.982254997, NTAQ1
ENSG00000076258 - FMO4,157.0298612,-0.068381123,0.184765487,-0.370096839,0.711310338,0.982283182, FMO4
ENSG00000074416 - MGLL,6207.250461,-0.068453931,0.12775305,-0.535830108,0.592075972,0.973840875, MGLL
ENSG00000101049 - SGK2,1492.554677,-0.068489842,0.201479228,-0.339935003,0.733905476,0.982283182, SGK2
ENSG00000138755 - CXCL9,28.85880679,-0.068509947,0.59527616,-0.115089351,0.908374301,0.993972069, CXCL9
ENSG00000255302 - EID1,376.8135615,-0.068523503,0.173591886,-0.394739093,0.693035449,0.982254997, EID1
ENSG00000178922 - HYI,305.2217998,-0.068637359,0.140611385,-0.48813515,0.625454115,0.977216718, HYI
ENSG00000242294 - STAG3L5P,6.641352759,-0.068652331,0.465651777,-0.147432769,0.882790442,0.990926781, STAG3L5P
ENSG00000147471 - PLPBP,1173.51854,-0.068656477,0.107332512,-0.639661511,0.522392683,0.965911681, PLPBP
ENSG00000042445 - RETSAT,8178.050373,-0.068694196,0.176087206,-0.390114634,0.696451782,0.982254997, RETSAT
ENSG00000108960 - MMD,61.09726579,-0.068719018,0.26088565,-0.26340666,0.792237158,0.985210858, MMD
ENSG00000106733 - NMRK1,219.3636129,-0.06872857,0.164071678,-0.418893561,0.675293923,0.982254997, NMRK1
ENSG00000106078 - COBL,904.9222573,-0.068737423,0.154503651,-0.444891905,0.656397873,0.979466381, COBL
ENSG00000104093 - DMXL2,112.370718,-0.068779376,0.180038493,-0.382025949,0.702442117,0.982254997, DMXL2
ENSG00000219607 - PPP1R3G,6.184492717,-0.068821927,0.653258544,-0.105351744,0.916096706,0.994306442, PPP1R3G
ENSG00000002933 - TMEM176A,1891.945852,-0.068847497,0.182663225,-0.376909455,0.706240894,0.982254997, TMEM176A
ENSG00000197601 - FAR1,420.8143133,-0.068853684,0.178968978,-0.384724128,0.700441817,0.982254997, FAR1
ENSG00000105339 - DENND3,205.2368245,-0.068875146,0.176644945,-0.389907255,0.696605129,0.982254997, DENND3
ENSG00000132669 - RIN2,297.673633,-0.068892336,0.155087951,-0.444214624,0.65688742,0.979466381, RIN2
ENSG00000120662 - MTRF1,52.89665923,-0.068942719,0.144939301,-0.475666152,0.634312239,0.977216718, MTRF1
ENSG00000119138 - KLF9,334.6272317,-0.068983475,0.155917291,-0.442436334,0.658173492,0.979466381, KLF9
ENSG00000166391 - MOGAT2,1675.070559,-0.069001441,0.190846402,-0.361554847,0.717684712,0.982283182, MOGAT2
ENSG00000137207 - YIPF3,1090.265053,-0.069174708,0.108134853,-0.639707791,0.522362589,0.965911681, YIPF3
ENSG00000186687 - LYRM7,167.9293549,-0.069193798,0.115500642,-0.599077171,0.549121425,0.96842051, LYRM7
ENSG00000163558 - PRKCI,305.3679861,-0.069234126,0.13391005,-0.517019647,0.605142444,0.975608437, PRKCI
ENSG00000163728 - TTC14,62.92126856,-0.06931854,0.18424586,-0.376228481,0.706747044,0.982254997, TTC14
ENSG00000114978 - MOB1A,1347.961398,-0.069330218,0.089060885,-0.778458663,0.436298667,0.96565855, MOB1A
ENSG00000141646 - SMAD4,348.7133624,-0.069355546,0.108663036,-0.638262547,0.523302788,0.965911681, SMAD4
ENSG00000131848 - ZSCAN5A,32.20765497,-0.069360488,0.174782113,-0.396839739,0.691485644,0.982254997, ZSCAN5A
ENSG00000197933 - ZNF823,116.3400138,-0.069373734,0.121178525,-0.572491981,0.566988717,0.971579689, ZNF823
ENSG00000144843 - ADPRH,21.22430185,-0.069381282,0.584805173,-0.118639994,0.905560579,0.993962224, ADPRH
ENSG00000134265 - NAPG,301.6782078,-0.06946369,0.123472806,-0.562582907,0.573718934,0.971845964, NAPG
ENSG00000148842 - CNNM2,360.05811,-0.069467687,0.264420158,-0.262717064,0.792768664,0.985210858, CNNM2
ENSG00000111271 - ACAD10,231.6619969,-0.069550899,0.183359608,-0.379314177,0.704454573,0.982254997, ACAD10
ENSG00000144744 - UBA3,328.7023768,-0.069554091,0.13976433,-0.497652659,0.618728881,0.976123824, UBA3
ENSG00000113387 - SUB1,988.3267506,-0.069627443,0.086574783,-0.804246229,0.421254785,0.96565855, SUB1
ENSG00000069329 - VPS35,1040.54641,-0.069641891,0.080852695,-0.861342848,0.389049243,0.96565855, VPS35
ENSG00000197006 - METTL9,472.2007225,-0.069651418,0.089773769,-0.775854887,0.437834672,0.96565855, METTL9
ENSG00000103254 - ANTKMT,250.1862362,-0.069710067,0.16075557,-0.433640134,0.664549786,0.981469976, ANTKMT
ENSG00000057608 - GDI2,3798.014708,-0.069782932,0.072896459,-0.957288362,0.338421728,0.96565855, GDI2
ENSG00000177946 - CENPBD1P,67.69878217,-0.06979582,0.156976949,-0.444624645,0.656591034,0.979466381, CENPBD1P
ENSG00000103035 - PSMD7,716.1016055,-0.069814919,0.085637943,-0.815233483,0.414938675,0.96565855, PSMD7
ENSG00000254685 - FPGT,149.9712425,-0.069949401,0.140469305,-0.497969295,0.618505684,0.976123824, FPGT
ENSG00000170043 - TRAPPC1,808.2410181,-0.070086236,0.10187852,-0.687939278,0.491491021,0.96565855, TRAPPC1
ENSG00000158292 - GPR153,132.6554774,-0.070088891,0.293476285,-0.238823014,0.811242824,0.986090965, GPR153
ENSG00000182858 - ALG12,273.8300928,-0.07009581,0.108587721,-0.645522431,0.518588687,0.96565855, ALG12
ENSG00000182473 - EXOC7,734.3917906,-0.070124616,0.071510821,-0.980615462,0.326782407,0.96565855, EXOC7
ENSG00000155729 - KCTD18,91.90022743,-0.070218487,0.123788627,-0.567245063,0.570547696,0.971579689, KCTD18
ENSG00000138138 - ATAD1,83.51397111,-0.070277347,0.225841947,-0.311179335,0.755664292,0.982283182, ATAD1
ENSG00000168566 - SNRNP48,101.1320626,-0.070304671,0.163316187,-0.430481953,0.666845092,0.981522846, SNRNP48
ENSG00000172315 - TP53RK,111.1411406,-0.070344782,0.127271433,-0.552714624,0.580458838,0.971845964, TP53RK
ENSG00000133247 - KMT5C,48.74874045,-0.070350723,0.181771864,-0.387027568,0.698735799,0.982254997, KMT5C
ENSG00000145012 - LPP,1090.188398,-0.070360466,0.105222512,-0.668682627,0.503697952,0.96565855, LPP
ENSG00000102901 - CENPT,92.90104694,-0.070399048,0.205001748,-0.34340706,0.731292249,0.982283182, CENPT
ENSG00000198252 - STYX,94.30044084,-0.070419494,0.168469465,-0.417995596,0.675950337,0.982254997, STYX
ENSG00000110429 - FBXO3,296.1237526,-0.070466188,0.137559997,-0.512257846,0.608470563,0.976123824, FBXO3
ENSG00000197728 - RPS26,3565.627121,-0.070510777,0.15925358,-0.442757879,0.657940873,0.979466381, RPS26
ENSG00000011347 - SYT7,79.5334482,-0.070516692,0.280856322,-0.251077461,0.801754221,0.985897515, SYT7
ENSG00000073614 - KDM5A,350.0410236,-0.070609798,0.119562739,-0.590566915,0.554810639,0.969028897, KDM5A
ENSG00000115616 - SLC9A2,747.1793619,-0.070619861,0.200156961,-0.352822409,0.724221583,0.982283182, SLC9A2
ENSG00000168517 - HEXIM2,33.12623406,-0.070718591,0.209681101,-0.337267357,0.735915365,0.982283182, HEXIM2
ENSG00000160145 - KALRN,744.9184395,-0.070798541,0.162877465,-0.434673641,0.663799334,0.981201134, KALRN
ENSG00000164307 - ERAP1,840.8271607,-0.070863126,0.17442611,-0.40626444,0.68454831,0.982254997, ERAP1
ENSG00000005469 - CROT,416.7852975,-0.070915209,0.223941826,-0.316667996,0.751495536,0.982283182, CROT
ENSG00000066322 - ELOVL1,2137.573822,-0.070927242,0.11491631,-0.617207791,0.537097677,0.965911681, ELOVL1
ENSG00000100364 - KIAA0930,428.3824704,-0.070965008,0.144381092,-0.491511781,0.623064522,0.977093173, KIAA0930
ENSG00000186001 - LRCH3,157.8778657,-0.070989444,0.114924908,-0.617702859,0.536771227,0.965911681, LRCH3
ENSG00000145945 - FAM50B,29.89550329,-0.07100227,0.318400767,-0.222996542,0.823538198,0.987107067, FAM50B
ENSG00000163956 - LRPAP1,821.9304751,-0.071039293,0.107599187,-0.66022146,0.509111723,0.96565855, LRPAP1
ENSG00000185101 - ANO9,810.1226366,-0.071071976,0.173799078,-0.408931837,0.682589684,0.982254997, ANO9
ENSG00000124786 - SLC35B3,417.7107557,-0.071131147,0.13589858,-0.523413469,0.600686553,0.975440876, SLC35B3
ENSG00000117859 - OSBPL9,449.6760516,-0.071184207,0.103264567,-0.68933816,0.490610489,0.96565855, OSBPL9
ENSG00000121769 - FABP3,39.36076515,-0.071247374,0.369316569,-0.19291681,0.84702412,0.988758586, FABP3
ENSG00000063854 - HAGH,496.7982419,-0.071257359,0.138960634,-0.512788098,0.608099557,0.976123824, HAGH
ENSG00000101470 - TNNC2,104.6161251,-0.071301877,0.276807008,-0.257586963,0.796725692,0.985598619, TNNC2
ENSG00000110934 - BIN2,78.44938985,-0.071332748,0.348248561,-0.204832859,0.837702713,0.988758586, BIN2
ENSG00000006715 - VPS41,293.1323912,-0.07136165,0.080102191,-0.890882625,0.372992143,0.96565855, VPS41
ENSG00000175220 - ARHGAP1,581.8834471,-0.071385999,0.117890811,-0.605526404,0.544829286,0.966921111, ARHGAP1
ENSG00000106049 - HIBADH,256.043093,-0.071400754,0.119998936,-0.595011558,0.551835745,0.96842051, HIBADH
ENSG00000146143 - PRIM2,53.81955993,-0.071409529,0.144007905,-0.495872284,0.619984522,0.976372839, PRIM2
ENSG00000125970 - RALY,3475.122435,-0.07149777,0.10615693,-0.673510148,0.500622795,0.96565855, RALY
ENSG00000196152 - ZNF79,24.21507188,-0.071504365,0.180303269,-0.396578305,0.691678454,0.982254997, ZNF79
ENSG00000255112 - CHMP1B,1686.888679,-0.071578589,0.144258741,-0.49618199,0.619766017,0.976372839, CHMP1B
ENSG00000083097 - DOP1A,143.2741363,-0.071597637,0.128592397,-0.556779704,0.577677952,0.971845964, DOP1A
ENSG00000115520 - COQ10B,364.0338315,-0.071670163,0.189596106,-0.378014952,0.705419486,0.982254997, COQ10B
ENSG00000258643 - BCL2L2-PABPN1,31.88695053,-0.071679275,0.490973336,-0.145994232,0.883925942,0.991600363, BCL2L2-PABPN1
ENSG00000148481 - MINDY3,116.9183148,-0.071723944,0.137544079,-0.521461513,0.60204531,0.975608437, MINDY3
ENSG00000108788 - MLX,1666.883833,-0.071889341,0.110750865,-0.649108622,0.516268169,0.96565855, MLX
ENSG00000125356 - NDUFA1,1941.826695,-0.071917286,0.124767421,-0.576410773,0.564337564,0.971274555, NDUFA1
ENSG00000138768 - USO1,504.2308285,-0.072105544,0.097711884,-0.737940371,0.460550685,0.96565855, USO1
ENSG00000140577 - CRTC3,112.462622,-0.072127512,0.223064866,-0.323347703,0.746431931,0.982283182, CRTC3
ENSG00000104221 - BRF2,66.70591671,-0.072298997,0.149334741,-0.484140508,0.628286155,0.977216718, BRF2
ENSG00000106785 - TRIM14,1069.020271,-0.072393916,0.116829965,-0.619651952,0.535486955,0.965911681, TRIM14
ENSG00000157657 - ZNF618,15.3682131,-0.072418491,0.448494317,-0.161470254,0.871723038,0.989593573, ZNF618
ENSG00000189334 - S100A14,8984.291036,-0.072552579,0.197993393,-0.366439395,0.714037228,0.982283182, S100A14
ENSG00000107438 - PDLIM1,6365.442575,-0.072636701,0.154166065,-0.471158822,0.637527322,0.977216718, PDLIM1
ENSG00000180979 - LRRC57,194.3037658,-0.072654117,0.110585213,-0.656996671,0.511183057,0.96565855, LRRC57
ENSG00000116691 - MIIP,69.37704218,-0.072712175,0.179287509,-0.405561855,0.685064561,0.982254997, MIIP
ENSG00000100485 - SOS2,553.8909112,-0.072716613,0.145099744,-0.501149147,0.61626616,0.976123824, SOS2
ENSG00000172748 - ZNF596,15.09964392,-0.072746699,0.248259966,-0.2930263,0.769502049,0.983967674, ZNF596
ENSG00000114999 - TTL,106.8366608,-0.072767438,0.132407534,-0.549571732,0.582613152,0.971845964, TTL
ENSG00000105854 - PON2,802.5374157,-0.072781384,0.185171514,-0.393048492,0.694283666,0.982254997, PON2
ENSG00000157933 - SKI,253.4446348,-0.072846031,0.157625983,-0.462144817,0.643977473,0.977457404, SKI
ENSG00000095951 - HIVEP1,170.3526585,-0.07289848,0.163970421,-0.444583112,0.656621054,0.979466381, HIVEP1
ENSG00000167528 - ZNF641,62.92807213,-0.07291653,0.206957378,-0.352326315,0.724593555,0.982283182, ZNF641
ENSG00000204991 - SPIRE2,616.6102654,-0.072941946,0.148970267,-0.48964097,0.624387979,0.977216718, SPIRE2
ENSG00000129566 - TEP1,599.0349586,-0.072942544,0.152109176,-0.479540719,0.631554008,0.977216718, TEP1
ENSG00000133466 - C1QTNF6,32.40133955,-0.073003645,0.342449641,-0.213180674,0.831186042,0.988728163, C1QTNF6
ENSG00000179604 - CDC42EP4,1128.979521,-0.073060324,0.109396757,-0.667847254,0.5042311,0.96565855, CDC42EP4
ENSG00000154328 - NEIL2,33.11248312,-0.073065282,0.294098922,-0.248437775,0.803795709,0.985899778, NEIL2
ENSG00000239857 - GET4,581.9025306,-0.073074001,0.14802224,-0.493669064,0.621539917,0.976582705, GET4
ENSG00000169359 - SLC33A1,194.7920422,-0.073077274,0.141909344,-0.514957452,0.606582752,0.975927824, SLC33A1
ENSG00000158109 - TPRG1L,2057.666074,-0.073119026,0.124330676,-0.58810125,0.556464334,0.969181003, TPRG1L
ENSG00000184368 - MAP7D2,24.95507813,-0.073127954,0.363900356,-0.200955984,0.840732992,0.988758586, MAP7D2
ENSG00000159658 - EFCAB14,1186.193316,-0.07323172,0.095643329,-0.765675152,0.443869616,0.96565855, EFCAB14
ENSG00000174516 - PELI3,18.93959461,-0.073272279,0.299447706,-0.244691402,0.806695386,0.986090965, PELI3
ENSG00000140563 - MCTP2,264.0489643,-0.073289262,0.16355421,-0.448103793,0.654078291,0.979466381, MCTP2
ENSG00000103335 - PIEZO1,212.465003,-0.073331621,0.244837691,-0.299511159,0.764550059,0.983967674, PIEZO1
ENSG00000185485 - SDHAP1,65.68422439,-0.073347534,0.277187469,-0.264613457,0.791307252,0.985210858, SDHAP1
ENSG00000128731 - HERC2,108.0388663,-0.073396052,0.262927679,-0.279149201,0.780130326,0.983967674, HERC2
ENSG00000164296 - TIGD6,22.90277213,-0.073439624,0.247514972,-0.296707803,0.766689599,0.983967674, TIGD6
ENSG00000178980 - SELENOW,3883.209188,-0.073453181,0.134297708,-0.546942928,0.584417942,0.971845964, SELENOW
ENSG00000177606 - JUN,1178.333565,-0.073488545,0.235238422,-0.312400264,0.75473635,0.982283182, JUN
ENSG00000166689 - PLEKHA7,920.2400991,-0.073498344,0.160489401,-0.457963852,0.646978411,0.978565742, PLEKHA7
ENSG00000197576 - HOXA4,6.048570509,-0.073505676,0.433106501,-0.169717323,0.86523245,0.988758586, HOXA4
ENSG00000204560 - DHX16,175.3044047,-0.073511781,0.389070502,-0.188942058,0.850138229,0.988758586, DHX16
ENSG00000169203 - NPIPB12,31.07915188,-0.073586055,0.286869398,-0.256514134,0.797553868,0.985598619, NPIPB12
ENSG00000165637 - VDAC2,4529.191993,-0.073626263,0.141842757,-0.519069597,0.603712209,0.975608437, VDAC2
ENSG00000241360 - PDXP,676.5002332,-0.073659966,0.161382036,-0.456432255,0.648079176,0.979012769, PDXP
ENSG00000104129 - DNAJC17,134.3104185,-0.0737294,0.129270956,-0.570347757,0.568441856,0.971579689, DNAJC17
ENSG00000155380 - SLC16A1,3868.25834,-0.073755124,0.233792282,-0.315472877,0.752402642,0.982283182, SLC16A1
ENSG00000154727 - GABPA,205.7893197,-0.07379837,0.156636266,-0.471144846,0.637537302,0.977216718, GABPA
